Timestamp,Method,URL,IP,StatusCode
"2026-08-04T04:50:45.490Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:50:47.502Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:50:49.496Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:50:51.491Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:50:53.501Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:50:55.488Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:50:57.494Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:50:59.492Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:01.489Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:03.490Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:05.488Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:07.495Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:09.496Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:11.495Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:13.493Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:15.500Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:17.492Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:19.497Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:21.497Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:23.501Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:25.498Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:27.695Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:29.693Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:31.695Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:33.685Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:35.684Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:37.488Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:51:39.498Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:07.812Z","GET","/api/logs","::1","200"
"2026-08-04T04:53:07.818Z","GET","/api/logs","::1","200"
"2026-08-04T04:53:07.996Z","GET","/api/logs","::1","200"
"2026-08-04T04:53:09.999Z","GET","/api/logs","::1","200"
"2026-08-04T04:53:14.943Z","GET","/","::1","200"
"2026-08-04T04:53:14.945Z","GET","/api/tasks","::ffff:127.0.0.1","200"
"2026-08-04T04:53:14.946Z","GET","/api/logs","::1","200"
"2026-08-04T04:53:14.949Z","GET","/api/tasks","::ffff:127.0.0.1","304"
"2026-08-04T04:53:14.947Z","GET","/","::1","200"
"2026-08-04T04:53:14.952Z","GET","/api/tasks","::ffff:127.0.0.1","304"
"2026-08-04T04:53:14.954Z","GET","/api/logs","::1","200"
"2026-08-04T04:53:14.956Z","GET","/api/tasks","::ffff:127.0.0.1","304"
"2026-08-04T04:53:16.953Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:18.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:20.944Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:22.950Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:24.958Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:26.959Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:28.430Z","POST","/api/tasks","::ffff:127.0.0.1","201"
"2026-08-04T04:53:28.433Z","GET","/api/tasks","::ffff:127.0.0.1","200"
"2026-08-04T04:53:28.745Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:28.949Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:30.948Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:32.960Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:33.651Z","PUT","/api/tasks/2","::ffff:127.0.0.1","200"
"2026-08-04T04:53:33.653Z","GET","/api/tasks","::ffff:127.0.0.1","200"
"2026-08-04T04:53:33.959Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:34.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:35.288Z","PUT","/api/tasks/3","::ffff:127.0.0.1","200"
"2026-08-04T04:53:35.291Z","GET","/api/tasks","::ffff:127.0.0.1","200"
"2026-08-04T04:53:35.595Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:36.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:38.024Z","GET","/api/tasks","::1","304"
"2026-08-04T04:53:38.025Z","GET","/","::ffff:127.0.0.1","200"
"2026-08-04T04:53:38.025Z","GET","/api/tasks","::1","304"
"2026-08-04T04:53:38.026Z","GET","/","::ffff:127.0.0.1","200"
"2026-08-04T04:53:38.949Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:40.949Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:42.952Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:44.944Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:46.335Z","POST","/api/tasks","::ffff:127.0.0.1","201"
"2026-08-04T04:53:46.337Z","GET","/api/tasks","::ffff:127.0.0.1","200"
"2026-08-04T04:53:46.944Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:48.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:49.935Z","PUT","/api/tasks/4","::ffff:127.0.0.1","200"
"2026-08-04T04:53:49.938Z","GET","/api/tasks","::ffff:127.0.0.1","200"
"2026-08-04T04:53:50.944Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:52.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:53.729Z","DELETE","/api/tasks/4","::ffff:127.0.0.1","200"
"2026-08-04T04:53:53.732Z","GET","/api/tasks","::ffff:127.0.0.1","200"
"2026-08-04T04:53:54.949Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:56.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:58.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:53:59.102Z","PUT","/api/tasks/1","::ffff:127.0.0.1","200"
"2026-08-04T04:53:59.105Z","GET","/api/tasks","::ffff:127.0.0.1","304"
"2026-08-04T04:54:00.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:02.950Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:05.520Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:06.956Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:08.958Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:10.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:13.693Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:14.960Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:16.956Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:18.954Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:20.953Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:22.953Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:24.952Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:27.687Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:29.687Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:31.691Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:33.692Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:35.691Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:37.691Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:39.687Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:41.696Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:43.690Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:45.684Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:47.685Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:49.684Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:51.685Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:53.685Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:55.682Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:57.683Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:54:59.691Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:01.687Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:03.694Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:05.686Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:07.689Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:09.354Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:10.950Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:12.949Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:14.949Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:16.951Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:18.954Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:20.952Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:22.944Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:24.951Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:26.956Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:28.951Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:30.950Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:32.952Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:34.952Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:36.950Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:38.951Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:40.954Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:42.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:44.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:46.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:48.959Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:50.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:52.959Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:54.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:56.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:55:58.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:00.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:02.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:04.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:06.956Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:08.955Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:10.952Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:12.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:14.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:16.958Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:18.960Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:20.950Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:22.952Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:24.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:26.956Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:28.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:30.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:32.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:35.683Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:37.687Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:39.682Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:41.694Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:43.680Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:45.689Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:47.692Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:49.688Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:51.693Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:53.693Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:55.688Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:57.694Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:56:59.694Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:01.692Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:03.695Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:05.685Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:07.692Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:09.688Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:11.680Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:13.686Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:14.947Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:16.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:18.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:20.953Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:22.950Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:24.946Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:26.960Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:28.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:30.957Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:32.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:34.953Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:36.956Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:38.955Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:40.945Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:42.947Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T04:57:44.956Z","GET","/api/logs","::ffff:127.0.0.1","200"
"2026-08-04T05:01:32.759Z","GET","/api/tasks","::1","304"
"2026-08-04T05:01:32.760Z","GET","/api/logs","::1","200"
"2026-08-04T05:01:32.761Z","GET","/api/tasks","::1","304"
"2026-08-04T05:01:32.762Z","GET","/api/logs","::1","200"
"2026-08-04T05:01:34.773Z","GET","/api/logs","::1","200"
"2026-08-04T05:01:36.764Z","GET","/api/logs","::1","200"
"2026-08-04T05:01:38.765Z","GET","/api/logs","::1","200"
"2026-08-04T05:01:40.764Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:24.851Z","GET","/api/tasks","::1","304"
"2026-08-04T05:10:24.853Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:24.854Z","GET","/api/tasks","::1","304"
"2026-08-04T05:10:24.855Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:26.854Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:28.859Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:30.851Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:33.688Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:34.854Z","GET","/api/logs","::1","200"
"2026-08-04T05:10:36.853Z","GET","/api/logs","::1","200"
"2026-08-04T05:32:44.200Z","GET","/api/tasks","::1","200"
"2026-08-17T11:43:42.013Z","GET","/api/db-status","::1","200"
"2026-08-17T11:43:42.023Z","GET","/api/tasks","::1","200"
"2026-08-17T11:43:49.853Z","POST","/api/tasks","::1","400"
"2026-08-17T11:44:39.420Z","GET","/api/tasks/64f1a2b3c4d5e6f7a8b9c0d1","::1","404"
"2026-08-17T11:55:25.997Z","GET","/api/tasks?page=1&limit=5","::1","200"
